CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15987,12,8,1535.99,2,High Performance
15988,19,3,736.39,0,Average Performance
15989,376,2,368.31,1,Low Performance
15990,44,7,1997.75,0,Average Performance
15991,534,1,150.55,1,Low Performance
15992,4,3,896.6,2,High Performance
15993,9,7,2768.97,2,High Performance
15994,55,3,1175.68,0,Average Performance
15995,414,1,694.54,1,Low Performance
15996,88,7,1386.4,0,Average Performance
15998,37,16,8274.14,2,High Performance
15999,736,1,20.4,1,Low Performance
16000,3,3,12393.7,2,High Performance
16001,381,1,583.39,1,Low Performance
16002,625,1,169.21,1,Low Performance
16003,30,10,5613.83,2,High Performance
16004,475,5,2146.39,1,Low Performance
16005,12,10,2365.07,2,High Performance
16006,211,2,332.82,1,Low Performance
16007,48,7,3053.06,0,Average Performance
16008,24,15,5339.13,2,High Performance
16009,22,4,972.11,0,Average Performance
16010,246,11,1694.86,1,Low Performance
16011,8,29,5599.31,2,High Performance
16012,35,5,2978.59,0,Average Performance
16013,4,84,56078.44,2,High Performance
16014,38,5,1100.28,0,Average Performance
16015,4,3,704.26,2,High Performance
16016,3,11,2083.4,2,High Performance
16017,47,5,1545.58,0,Average Performance
16018,39,4,698.13,0,Average Performance
16019,47,27,17329.16,2,High Performance
16020,17,3,851.01,0,Average Performance
16021,395,2,487.03,1,Low Performance
16022,260,1,602.63,1,Low Performance
16023,46,3,719.81,0,Average Performance
16024,12,3,478.71,0,Average Performance
16025,30,1,439.65999999999997,0,Average Performance
16026,43,1,236.09,0,Average Performance
16027,92,15,2048.36,0,Average Performance
16028,596,1,82.2,1,Low Performance
16029,39,106,109620.87,2,High Performance
16030,310,1,331.24,1,Low Performance
16031,92,2,547.9,0,Average Performance
16032,456,6,1965.72,1,Low Performance
16033,6,27,10608.81,2,High Performance
16034,196,6,911.3199999999999,1,Low Performance
16035,560,1,217.73,1,Low Performance
16036,87,4,2556.84,0,Average Performance
16037,270,5,1509.34,1,Low Performance
16038,8,3,471.78000000000003,2,High Performance
16039,424,2,456.4,1,Low Performance
16040,65,7,2416.9,0,Average Performance
16041,31,3,3166.4,0,Average Performance
16042,22,8,2245.32,2,High Performance
16043,38,8,1856.5900000000001,0,Average Performance
16044,435,1,340.84000000000003,1,Low Performance
16045,120,8,3434.9300000000003,0,Average Performance
16046,562,1,235.78,1,Low Performance
16048,373,4,818.7900000000001,1,Low Performance
16049,40,6,1852.15,0,Average Performance
16050,174,3,300.7,1,Low Performance
16051,682,1,188.44,1,Low Performance
16052,54,1,362.06,0,Average Performance
16053,33,6,3634.84,0,Average Performance
16054,145,4,2111.88,0,Average Performance
16055,221,1,134.8,1,Low Performance
16056,45,1,650.75,0,Average Performance
16057,16,10,3854.85,2,High Performance
16058,406,1,62.7,1,Low Performance
16059,66,12,3053.57,0,Average Performance
16060,401,3,541.95,1,Low Performance
16061,431,1,89.65,1,Low Performance
16062,10,8,2863.45,2,High Performance
16063,260,1,335.32,1,Low Performance
16064,725,1,109.31,1,Low Performance
16065,365,8,1992.13,1,Low Performance
16066,17,5,1521.04,0,Average Performance
16067,563,3,3269.11,1,Low Performance
16068,594,1,115.73,1,Low Performance
16069,418,1,457.7,1,Low Performance
16070,22,2,852.15,0,Average Performance
16071,45,4,1076.8,0,Average Performance
16072,288,4,4180.09,1,Low Performance
16073,297,1,122.39999999999999,1,Low Performance
16074,390,1,252.5,1,Low Performance
16075,503,2,736.9300000000001,1,Low Performance
16076,3,10,2234.73,2,High Performance
16077,626,1,2300.4,1,Low Performance
16078,284,2,362.99,1,Low Performance
16079,17,3,1352.0,0,Average Performance
16080,82,4,602.5600000000001,0,Average Performance
16081,56,8,4278.96,0,Average Performance
16082,670,1,106.75,1,Low Performance
16083,101,4,2351.42,0,Average Performance
16084,299,1,436.18,1,Low Performance
16085,23,12,2324.71,2,High Performance
16086,59,10,2687.73,0,Average Performance
16087,389,5,1739.92,1,Low Performance
16088,576,2,1437.43,1,Low Performance
16089,386,2,263.49,1,Low Performance
16090,624,1,180.56,1,Low Performance
16091,155,2,315.06,1,Low Performance
16092,115,6,1587.94,0,Average Performance
16093,107,1,17.0,1,Low Performance
16094,12,11,3695.56,2,High Performance
16095,456,1,447.05,1,Low Performance
16096,264,4,1584.97,1,Low Performance
16097,240,1,185.04999999999998,1,Low Performance
16098,88,14,4010.7,0,Average Performance
16099,50,7,1573.2,0,Average Performance
16100,463,1,582.64,1,Low Performance
16101,71,4,3229.16,0,Average Performance
16102,42,3,1842.14,0,Average Performance
16103,7,22,6191.71,2,High Performance
16104,62,9,2774.46,0,Average Performance
16105,249,5,2386.19,1,Low Performance
16106,66,1,108.38,0,Average Performance
16107,18,7,3204.1600000000003,2,High Performance
16108,85,4,2235.92,0,Average Performance
16109,219,3,939.48,1,Low Performance
16110,45,4,1781.59,0,Average Performance
16111,428,1,549.33,1,Low Performance
16112,143,4,195.73999999999998,1,Low Performance
16113,183,1,161.38,1,Low Performance
16114,171,1,135.75000000000003,1,Low Performance
16115,10,12,2553.8,2,High Performance
16116,212,1,612.78,1,Low Performance
16117,190,3,654.4,1,Low Performance
16118,653,1,4376.25,1,Low Performance
16119,8,8,1720.81,2,High Performance
16120,59,6,2967.51,0,Average Performance
16121,57,5,1450.04,0,Average Performance
16122,73,6,895.62,0,Average Performance
16123,52,1,307.78,0,Average Performance
16124,317,4,1772.49,1,Low Performance
16125,367,14,4292.35,1,Low Performance
16126,29,15,14644.6,2,High Performance
16127,39,2,801.31,0,Average Performance
16128,18,11,3801.05,2,High Performance
16129,407,3,1396.05,1,Low Performance
16130,422,4,987.48,1,Low Performance
16131,52,12,9957.42,0,Average Performance
16132,544,2,664.1999999999999,1,Low Performance
16133,4,56,22992.260000000002,2,High Performance
16134,22,5,2145.34,0,Average Performance
16135,263,2,819.45,1,Low Performance
16136,60,4,946.8,0,Average Performance
16137,680,1,422.7,1,Low Performance
16138,379,3,910.35,1,Low Performance
16139,19,5,1111.15,0,Average Performance
16140,66,3,1433.46,0,Average Performance
16141,88,2,955.94,0,Average Performance
16142,250,1,535.34,1,Low Performance
16143,3,12,4555.08,2,High Performance
16144,247,1,175.2,1,Low Performance
16145,9,19,6805.4400000000005,2,High Performance
16146,157,4,946.38,1,Low Performance
16147,134,5,2398.91,0,Average Performance
16148,296,2,386.62,1,Low Performance
16149,5,3,422.22,2,High Performance
16150,43,10,4002.17,0,Average Performance
16152,269,1,1829.04,1,Low Performance
16153,50,11,5133.49,0,Average Performance
16155,382,5,796.9,1,Low Performance
16156,9,20,6188.18,2,High Performance
16157,16,3,656.69,0,Average Performance
16158,522,9,628.32,1,Low Performance
16159,282,4,1232.79,1,Low Performance
16160,65,2,1025.44,0,Average Performance
16161,2,43,12580.06,2,High Performance
16162,252,1,37.4,1,Low Performance
16163,232,6,2407.98,1,Low Performance
16164,17,3,822.48,0,Average Performance
16165,505,1,79.9,1,Low Performance
16166,428,2,435.83,1,Low Performance
16167,414,5,1386.1200000000001,1,Low Performance
16168,11,66,10360.67,2,High Performance
16169,8,4,1822.97,2,High Performance
16170,51,20,6869.0,2,High Performance
16171,59,1,73.2,0,Average Performance
16172,95,8,1884.55,0,Average Performance
16173,16,6,1418.32,2,High Performance
16174,126,7,2246.75,0,Average Performance
16175,94,7,1836.44,0,Average Performance
16176,421,4,2052.69,1,Low Performance
16177,50,8,2247.31,0,Average Performance
16178,138,2,612.6,1,Low Performance
16179,61,1,215.83,0,Average Performance
16180,100,13,16249.87,0,Average Performance
16181,73,1,305.54,0,Average Performance
16182,72,9,9971.65,0,Average Performance
16183,67,4,1077.81,0,Average Performance
16184,64,6,1158.79,0,Average Performance
16185,17,3,644.72,0,Average Performance
16186,23,26,8718.43,2,High Performance
16187,32,15,6911.4400000000005,2,High Performance
16188,45,5,1087.66,0,Average Performance
16189,16,2,215.48,0,Average Performance
16190,40,8,2723.55,0,Average Performance
16191,3,24,15677.82,2,High Performance
16192,736,1,351.3,1,Low Performance
16193,237,2,630.43,1,Low Performance
16194,375,1,308.59999999999997,1,Low Performance
16195,723,1,323.25,1,Low Performance
16196,489,1,93.3,1,Low Performance
16197,469,9,2016.71,1,Low Performance
16198,75,2,1030.04,0,Average Performance
16199,392,7,942.75,1,Low Performance
16200,4,12,5608.1,2,High Performance
16201,3,5,2112.12,2,High Performance
16202,361,9,2501.9900000000002,1,Low Performance
16203,59,6,943.84,0,Average Performance
16204,23,3,918.71,0,Average Performance
16205,31,7,1813.51,0,Average Performance
16206,55,13,2577.12,0,Average Performance
16207,25,1,394.38,0,Average Performance
16208,45,10,3440.45,0,Average Performance
16209,89,9,4146.78,0,Average Performance
16210,2,33,33730.97,2,High Performance
16211,89,3,1090.59,0,Average Performance
16212,19,4,1293.71,0,Average Performance
16213,79,1,159.0,0,Average Performance
16214,171,4,2038.25,1,Low Performance
16215,81,1,242.35,0,Average Performance
16216,267,1,914.9300000000001,1,Low Performance
16217,235,2,304.25,1,Low Performance
16218,30,13,3968.67,2,High Performance
16219,501,1,40.8,1,Low Performance
16221,37,9,2018.47,0,Average Performance
16222,318,2,1272.05,1,Low Performance
16223,375,2,1087.05,1,Low Performance
16224,57,5,1616.54,0,Average Performance
16225,45,15,2859.31,0,Average Performance
16226,203,5,672.1700000000001,1,Low Performance
16227,225,3,1027.22,1,Low Performance
16228,385,3,885.71,1,Low Performance
16229,87,6,2867.86,0,Average Performance
16230,190,2,542.03,1,Low Performance
16231,379,4,1074.47,1,Low Performance
16232,44,7,2712.97,0,Average Performance
16233,71,9,1818.31,0,Average Performance
16234,476,3,333.18,1,Low Performance
16235,41,8,2043.71,0,Average Performance
16236,78,1,432.2,0,Average Performance
16237,437,1,136.65,1,Low Performance
16238,423,1,63.66,1,Low Performance
16239,57,6,1492.2,0,Average Performance
16240,24,2,3718.8,0,Average Performance
16241,10,16,3989.81,2,High Performance
16242,8,14,7404.65,2,High Performance
16243,34,2,409.1,0,Average Performance
16244,212,2,1522.75,1,Low Performance
16245,24,3,1413.66,0,Average Performance
16246,460,2,821.35,1,Low Performance
16247,170,1,114.56,1,Low Performance
16248,62,1,152.94,0,Average Performance
16249,53,5,1800.07,0,Average Performance
16250,261,3,565.24,1,Low Performance
16251,512,1,128.31,1,Low Performance
16252,383,1,295.09000000000003,1,Low Performance
16253,67,7,7222.2,0,Average Performance
16254,378,3,967.44,1,Low Performance
16255,17,15,4530.0,2,High Performance
16256,267,3,1579.37,1,Low Performance
16257,177,1,21.95,1,Low Performance
16258,45,15,11942.52,2,High Performance
16259,410,3,340.94,1,Low Performance
16260,51,1,1035.45,0,Average Performance
16261,17,6,1041.16,0,Average Performance
16262,378,1,755.15,1,Low Performance
16263,423,1,348.16,1,Low Performance
16264,438,2,823.53,1,Low Performance
16265,9,12,6685.17,2,High Performance
16266,74,14,1757.95,0,Average Performance
16267,591,1,186.66,1,Low Performance
16268,71,2,617.65,0,Average Performance
16269,438,1,717.57,1,Low Performance
16270,353,1,1141.24,1,Low Performance
16271,16,8,3367.82,2,High Performance
16272,117,1,411.7,1,Low Performance
16273,648,2,318.34000000000003,1,Low Performance
16274,373,1,331.55,1,Low Performance
16275,197,3,2151.11,1,Low Performance
16276,177,3,2629.3900000000003,1,Low Performance
16277,734,1,188.69,1,Low Performance
16278,100,3,1117.84,0,Average Performance
16279,21,9,5698.28,2,High Performance
16280,725,1,238.05,1,Low Performance
16281,72,3,3424.02,0,Average Performance
16282,340,3,1307.58,1,Low Performance
16283,6,8,4348.62,2,High Performance
16284,31,3,1018.48,0,Average Performance
16285,646,1,176.9,1,Low Performance
16286,477,2,328.95,1,Low Performance
16287,170,5,1006.98,1,Low Performance
16288,470,1,129.85,1,Low Performance
16289,462,1,136.31,1,Low Performance
16290,465,4,1957.7,1,Low Performance
16292,122,5,1253.76,0,Average Performance
16293,22,15,4279.2,2,High Performance
16294,477,1,126.05000000000001,1,Low Performance
16295,10,4,1328.55,2,High Performance
16296,626,4,1313.67,1,Low Performance
16297,269,1,301.9,1,Low Performance
16298,23,7,1085.7,0,Average Performance
16299,477,1,193.65,1,Low Performance
16300,430,3,1367.32,1,Low Performance
16301,737,1,107.33,1,Low Performance
16302,127,1,233.22,1,Low Performance
16303,26,7,7928.27,2,High Performance
16304,695,1,381.66,1,Low Performance
16305,139,1,361.21999999999997,1,Low Performance
16306,214,7,1124.72,1,Low Performance
16307,429,3,1194.92,1,Low Performance
16308,38,7,5120.0,0,Average Performance
16309,106,2,706.57,0,Average Performance
16310,414,2,460.08,1,Low Performance
16311,18,2,616.26,0,Average Performance
16312,432,1,171.15,1,Low Performance
16313,3,2,274.15000000000003,2,High Performance
16314,390,3,1491.4,1,Low Performance
16315,331,2,402.71,1,Low Performance
16316,64,13,5744.91,0,Average Performance
16317,120,5,2192.51,0,Average Performance
16318,35,1,328.15,0,Average Performance
16319,218,1,404.40000000000003,1,Low Performance
16320,172,6,5628.99,0,Average Performance
16321,72,7,604.5500000000001,0,Average Performance
16322,1,2,326.75,2,High Performance
16323,196,2,353.66,1,Low Performance
16324,128,3,408.59000000000003,0,Average Performance
16325,47,12,3597.5,0,Average Performance
16326,6,24,4626.25,2,High Performance
16327,14,16,10129.04,2,High Performance
16328,563,1,310.83,1,Low Performance
16329,428,4,1664.92,1,Low Performance
16330,18,7,625.38,0,Average Performance
16331,432,6,2037.7,1,Low Performance
16332,28,11,1997.49,2,High Performance
16333,8,22,26626.8,2,High Performance
16334,492,1,263.73,1,Low Performance
16335,552,7,2753.52,1,Low Performance
16336,421,4,3517.69,1,Low Performance
16337,37,1,151.05,0,Average Performance
16338,157,1,214.79999999999998,1,Low Performance
16339,284,1,94.05,1,Low Performance
16340,107,3,1496.24,0,Average Performance
16341,25,7,3850.79,0,Average Performance
16342,75,4,322.41,0,Average Performance
16343,16,3,614.12,0,Average Performance
16344,158,4,842.42,1,Low Performance
16345,44,2,1178.79,0,Average Performance
16346,385,1,224.51,1,Low Performance
16347,11,11,3442.96,2,High Performance
16348,32,8,1742.08,0,Average Performance
16349,291,1,53.5,1,Low Performance
16350,21,9,2253.89,2,High Performance
16351,333,13,3330.0299999999997,1,Low Performance
16352,18,2,494.44,0,Average Performance
16353,4,38,9795.460000000001,2,High Performance
16354,63,5,1119.46,0,Average Performance
16355,375,1,416.35,1,Low Performance
16356,198,6,415.87,1,Low Performance
16357,33,4,868.37,0,Average Performance
16358,1,5,2919.65,2,High Performance
16359,7,16,2697.75,2,High Performance
16360,5,6,3450.41,2,High Performance
16361,10,4,891.21,2,High Performance
16362,32,6,922.16,0,Average Performance
16363,53,1,109.36000000000001,0,Average Performance
16364,12,2,705.79,0,Average Performance
16365,18,15,3167.34,2,High Performance
16366,19,4,1548.1299999999999,0,Average Performance
16367,37,3,1350.48,0,Average Performance
16368,2,3,621.44,2,High Performance
16369,18,7,2654.48,2,High Performance
16370,82,4,1301.91,0,Average Performance
16371,449,1,157.2,1,Low Performance
16372,33,5,1290.31,0,Average Performance
16373,382,2,309.49,1,Low Performance
16374,66,5,1709.55,0,Average Performance
16375,470,2,104.0,1,Low Performance
16376,9,2,974.96,0,Average Performance
16377,267,2,1308.48,1,Low Performance
16378,247,3,362.95,1,Low Performance
16379,4,4,2157.4,2,High Performance
16380,61,1,1743.1499999999999,0,Average Performance
16381,396,2,247.85,1,Low Performance
16382,408,2,353.1,1,Low Performance
16383,75,7,2887.99,0,Average Performance
16384,90,4,1358.95,0,Average Performance
16385,60,5,881.35,0,Average Performance
16386,29,3,1068.16,0,Average Performance
16387,323,5,882.46,1,Low Performance
16388,654,1,186.05,1,Low Performance
16389,53,4,1382.07,0,Average Performance
16390,537,3,467.5,1,Low Performance
16391,401,4,1048.86,1,Low Performance
16392,270,3,755.45,1,Low Performance
16393,2,23,5297.77,2,High Performance
16394,57,5,1555.34,0,Average Performance
16395,61,14,3517.56,0,Average Performance
16396,476,1,137.8,1,Low Performance
16397,628,1,123.13,1,Low Performance
16398,154,2,1705.8,1,Low Performance
16399,19,3,628.42,0,Average Performance
16400,95,9,3059.85,0,Average Performance
16401,1,23,6847.45,2,High Performance
16402,265,2,293.45,1,Low Performance
16403,312,1,177.5,1,Low Performance
16404,70,1,443.05,0,Average Performance
16405,302,2,167.25,1,Low Performance
16406,19,3,528.36,0,Average Performance
16407,13,14,2761.65,2,High Performance
16408,591,1,231.93,1,Low Performance
16409,36,12,5652.74,2,High Performance
16410,734,1,130.32,1,Low Performance
16411,19,4,756.39,0,Average Performance
16412,54,5,593.19,0,Average Performance
16413,57,2,522.03,0,Average Performance
16414,22,5,551.21,0,Average Performance
16415,44,3,696.76,0,Average Performance
